PROJECT_VERSION,CLASS_NAME,DEFECT_CNT
camel-1.6,org.apache.camel.management.InstrumentationErrorHandlerWrappingStrategy,2
camel-1.6,org.apache.camel.converter.jaxp.XmlConverter,3
camel-1.6,org.apache.camel.util.CamelContextHelper,1
camel-1.6,org.apache.camel.model.language.MethodCallExpression,2
camel-1.6,org.apache.camel.impl.PollingConsumerSupport,1
camel-1.6,org.apache.camel.processor.aggregate.DefaultAggregationCollection,4
camel-1.6,org.apache.camel.management.CamelNamingStrategy,2
camel-1.6,org.apache.camel.processor.HandleFaultProcessor,2
camel-1.6,org.apache.camel.NoSuchBeanException,1
camel-1.6,org.apache.camel.processor.DelegateAsyncProcessor,1
camel-1.6,org.apache.camel.model.ProcessorType,1
camel-1.6,org.apache.camel.impl.DefaultScheduledPollConsumer,1
camel-1.6,org.apache.camel.processor.FilterProcessor,2
camel-1.6,org.apache.camel.impl.JndiRegistry,1
camel-1.6,org.apache.camel.processor.Aggregator,1
camel-1.6,org.apache.camel.processor.TransformProcessor,2
camel-1.6,org.apache.camel.management.InstrumentationLifecycleStrategy,7
camel-1.6,org.apache.camel.management.DefaultInstrumentationAgent,3
camel-1.6,org.apache.camel.model.dataformat.CsvDataFormat,1
camel-1.6,org.apache.camel.processor.Resequencer,2
camel-1.6,org.apache.camel.converter.ObjectConverter,1
camel-1.6,org.apache.camel.AsyncCallback,1
camel-1.6,org.apache.camel.builder.Builder,3
camel-1.6,org.apache.camel.processor.interceptor.StreamCachingInterceptor,5
camel-1.6,org.apache.camel.InvalidPayloadException,1
camel-1.6,org.apache.camel.processor.Delayer,3
camel-1.6,org.apache.camel.model.ProceedType,1
camel-1.6,org.apache.camel.CamelContext,10
camel-1.6,org.apache.camel.processor.DeadLetterChannel,11
camel-1.6,org.apache.camel.RuntimeExchangeException,1
camel-1.6,org.apache.camel.ResolveEndpointFailedException,1
camel-1.6,org.apache.camel.model.dataformat.HL7DataFormat,1
camel-1.6,org.apache.camel.builder.ExpressionClause,1
camel-1.6,org.apache.camel.component.file.strategy.FileProcessStrategyFactory,4
camel-1.6,org.apache.camel.converter.stream.StreamCacheConverter,4
camel-1.6,org.apache.camel.impl.DefaultConsumer,1
camel-1.6,org.apache.camel.view.ModelFileGenerator,1
camel-1.6,org.apache.camel.util.MessageHelper,4
camel-1.6,org.apache.camel.converter.IOConverter,3
camel-1.6,org.apache.camel.spi.RouteContext,1
camel-1.6,org.apache.camel.processor.validation.DefaultValidationErrorHandler,1
camel-1.6,org.apache.camel.impl.DefaultMessage,5
camel-1.6,org.apache.camel.processor.RedeliveryPolicy,2
camel-1.6,org.apache.camel.builder.DataFormatClause,1
camel-1.6,org.apache.camel.model.InterceptType,1
camel-1.6,org.apache.camel.util.ExchangeHelper,13
camel-1.6,org.apache.camel.util.IOHelper,1
camel-1.6,org.apache.camel.NoSuchEndpointException,1
camel-1.6,org.apache.camel.InvalidPayloadRuntimeException,1
camel-1.6,org.apache.camel.processor.StreamResequencer,2
camel-1.6,org.apache.camel.CamelContextAware,1
camel-1.6,org.apache.camel.builder.ErrorHandlerBuilderSupport,1
camel-1.6,org.apache.camel.processor.UnmarshalProcessor,1
camel-1.6,org.apache.camel.impl.DefaultEndpoint,5
camel-1.6,org.apache.camel.impl.ProducerCache,7
camel-1.6,org.apache.camel.model.dataformat.XStreamDataFormat,1
camel-1.6,org.apache.camel.model.dataformat.JaxbDataFormat,1
camel-1.6,org.apache.camel.component.log.LogFormatter,1
camel-1.6,org.apache.camel.Routes,1
camel-1.6,org.apache.camel.builder.xml.XPathBuilder,1
camel-1.6,org.apache.camel.util.ObjectHelper,4
camel-1.6,org.apache.camel.impl.DefaultHeaderFilterStrategy,2
camel-1.6,org.apache.camel.processor.validation.ValidatorErrorHandler,1
camel-1.6,org.apache.camel.processor.idempotent.IdempotentConsumer,2
camel-1.6,org.apache.camel.impl.DefaultComponent,3
camel-1.6,org.apache.camel.builder.LoggingErrorHandlerBuilder,1
camel-1.6,org.apache.camel.management.InstrumentationProcessor,2
camel-1.6,org.apache.camel.impl.converter.AnnotationTypeConverterLoader,1
camel-1.6,org.apache.camel.spi.Synchronization,2
camel-1.6,org.apache.camel.util.UuidGenerator,1
camel-1.6,org.apache.camel.util.ResolverUtil,2
camel-1.6,org.apache.camel.component.file.FileComponent,4
camel-1.6,org.apache.camel.util.jndi.CamelInitialContextFactory,1
camel-1.6,org.apache.camel.util.WebSphereResolverUtil,2
camel-1.6,org.apache.camel.component.bean.BeanInfo,4
camel-1.6,org.apache.camel.NoSuchPropertyException,2
camel-1.6,org.apache.camel.component.dataset.DataSetConsumer,3
camel-1.6,org.apache.camel.Endpoint,1
camel-1.6,org.apache.camel.processor.Pipeline,6
camel-1.6,org.apache.camel.ExchangeProperty,1
camel-1.6,org.apache.camel.processor.CatchProcessor,4
camel-1.6,org.apache.camel.util.CollectionStringBuffer,1
camel-1.6,org.apache.camel.model.dataformat.DataFormatType,1
camel-1.6,org.apache.camel.converter.jaxp.BytesSource,1
camel-1.6,org.apache.camel.processor.interceptor.Delayer,2
camel-1.6,org.apache.camel.util.URISupport,1
camel-1.6,org.apache.camel.processor.loadbalancer.RoundRobinLoadBalancer,1
camel-1.6,org.apache.camel.processor.ProceedProcessor,1
camel-1.6,org.apache.camel.util.concurrent.CountingLatch,1
ckjm,gr.spinellis.ckjm.ClassMetrics,8
ckjm,gr.spinellis.ckjm.ClassVisitor,6
ckjm,gr.spinellis.ckjm.ant.PrintXmlResults,4
ckjm,gr.spinellis.ckjm.ant.CkjmTask,2
ckjm,gr.spinellis.ckjm.MetricsFilter,3
forrest-0.6,org.apache.forrest.log.ForrestLogTargetFactory,1
forrest-0.7,org.apache.forrest.sourcetype.SourceType,1
forrest-0.7,org.apache.forrest.conf.ForrestConfModule,8
forrest-0.7,org.apache.forrest.locationmap.lm.LocationMap,2
forrest-0.7,org.apache.forrest.locationmap.LocationMapModule,3
forrest-0.7,org.apache.forrest.conf.ForrestConfUtils,1
forrest-0.8,org.apache.forrest.locationmap.LocationMapModule,4
forrest-0.8,org.apache.forrest.locationmap.source.impl.LocationmapSourceFactory,2
ivy-1.4,fr.jayasoft.ivy.xml.XmlModuleDescriptorUpdater,1
ivy-1.4,fr.jayasoft.ivy.repository.AbstractRepository,1
ivy-1.4,fr.jayasoft.ivy.xml.XmlModuleDescriptorParser,1
ivy-1.4,fr.jayasoft.ivy.version.ChainVersionMatcher,1
ivy-1.4,fr.jayasoft.ivy.resolver.RepositoryResolver,1
ivy-1.4,fr.jayasoft.ivy.ant.IvyResolve,1
ivy-1.4,fr.jayasoft.ivy.parser.ModuleDescriptorParser,1
ivy-1.4,fr.jayasoft.ivy.resolver.ResolverHelper,1
ivy-1.4,fr.jayasoft.ivy.ant.IvyPostResolveTask,1
ivy-1.4,fr.jayasoft.ivy.Ivy,3
ivy-1.4,fr.jayasoft.ivy.parser.AbstractModuleDescriptorParser,1
ivy-1.4,fr.jayasoft.ivy.external.m2.PomModuleDescriptorParser,1
ivy-1.4,fr.jayasoft.ivy.util.Configurator,1
ivy-1.4,fr.jayasoft.ivy.ant.IvyTask,1
ivy-1.4,fr.jayasoft.ivy.xml.XmlIvyConfigurationParser,1
ivy-1.4,fr.jayasoft.ivy.xml.XmlModuleDescriptorWriter,1
ivy-2.0,org.apache.ivy.core.IvyPatternHelper,2
ivy-2.0,org.apache.ivy.core.module.id.ModuleRevisionId,1
ivy-2.0,org.apache.ivy.ant.IvyBuildNumber,1
ivy-2.0,org.apache.ivy.core.resolve.IvyNodeUsage,2
ivy-2.0,org.apache.ivy.plugins.resolver.IBiblioResolver,2
ivy-2.0,org.apache.ivy.core.retrieve.RetrieveEngine,3
ivy-2.0,org.apache.ivy.ant.IvyReport,1
ivy-2.0,org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor,1
ivy-2.0,org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser,2
ivy-2.0,org.apache.ivy.ant.IvyInfo,1
ivy-2.0,org.apache.ivy.plugins.repository.url.URLRepository,1
ivy-2.0,org.apache.ivy.util.ChecksumHelper,1
ivy-2.0,org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry,1
ivy-2.0,org.apache.ivy.plugins.resolver.BasicResolver,2
ivy-2.0,org.apache.ivy.plugins.parser.m2.DefaultPomDependencyMgt,1
ivy-2.0,org.apache.ivy.plugins.resolver.ChainResolver,1
ivy-2.0,org.apache.ivy.ant.IvyPostResolveTask,2
ivy-2.0,org.apache.ivy.plugins.parser.ParserSettings,1
ivy-2.0,org.apache.ivy.plugins.repository.url.URLResource,1
ivy-2.0,org.apache.ivy.core.cache.RepositoryCacheManager,1
ivy-2.0,org.apache.ivy.util.url.BasicURLHandler,1
ivy-2.0,org.apache.ivy.plugins.parser.m2.PomReader,1
ivy-2.0,org.apache.ivy.plugins.parser.m2.PomDependencyMgt,1
ivy-2.0,org.apache.ivy.core.resolve.IvyNodeCallers,2
ivy-2.0,org.apache.ivy.ant.IvyListModules,1
ivy-2.0,org.apache.ivy.core.resolve.VisitNode,1
ivy-2.0,org.apache.ivy.ant.IvyFindRevision,1
ivy-2.0,org.apache.ivy.core.cache.ParserSettingsMonitor,1
ivy-2.0,org.apache.ivy.core.cache.DefaultRepositoryCacheManager,3
ivy-2.0,org.apache.ivy.Main,1
ivy-2.0,org.apache.ivy.plugins.repository.ssh.SshCache,1
ivy-2.0,org.apache.ivy.core.resolve.IvyNode,3
ivy-2.0,org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder,3
ivy-2.0,org.apache.ivy.core.resolve.ResolveEngine,1
ivy-2.0,org.apache.ivy.core.settings.XmlSettingsParser,1
ivy-2.0,org.apache.ivy.util.XMLHelper,1
ivy-2.0,org.apache.ivy.core.report.ArtifactDownloadReport,1
ivy-2.0,org.apache.ivy.plugins.resolver.AbstractResolver,2
ivy-2.0,org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor,1
ivy-2.0,org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater,1
jedit-3.2,org.gjt.sp.jedit.EditPlugin,1
jedit-3.2,org.gjt.sp.jedit.browser.VFSBrowser,18
jedit-3.2,org.gjt.sp.jedit.options.DockingOptionPane,1
jedit-3.2,org.gjt.sp.jedit.gui.HelpViewer,5
jedit-3.2,org.gjt.sp.jedit.options.EditingOptionPane,3
jedit-3.2,org.gjt.sp.jedit.textarea.JEditTextArea,45
jedit-3.2,org.gjt.sp.jedit.GUIUtilities,8
jedit-3.2,org.gjt.sp.jedit.gui.KeyEventWorkaround,5
jedit-3.2,org.gjt.sp.jedit.gui.PastePrevious,1
jedit-3.2,org.gjt.sp.jedit.EditPane,5
jedit-3.2,org.gjt.sp.jedit.options.AbbrevsOptionPane,1
jedit-3.2,org.gjt.sp.jedit.gui.CloseDialog,3
jedit-3.2,org.gjt.sp.jedit.search.SearchDialog,7
jedit-3.2,org.gjt.sp.jedit.io.FavoritesVFS,2
jedit-3.2,org.gjt.sp.jedit.gui.CurrentDirectoryMenu,3
jedit-3.2,org.gjt.sp.jedit.options.ColorOptionPane,2
jedit-3.2,org.gjt.sp.jedit.textarea.Gutter,8
jedit-3.2,org.gjt.sp.jedit.options.BrowserOptionPane,2
jedit-3.2,org.gjt.sp.jedit.gui.EnhancedMenuItem,2
jedit-3.2,org.gjt.sp.util.WorkThreadPool,1
jedit-3.2,org.gjt.sp.jedit.browser.BrowserView,17
jedit-3.2,org.gjt.sp.jedit.options.PrintOptionPane,1
jedit-3.2,org.gjt.sp.jedit.AbstractOptionPane,1
jedit-3.2,org.gjt.sp.jedit.syntax.XModeHandler,2
jedit-3.2,org.gjt.sp.jedit.Macros,6
jedit-3.2,org.gjt.sp.jedit.syntax.TokenMarker,1
jedit-3.2,org.gjt.sp.jedit.search.SearchAndReplace,9
jedit-3.2,org.gjt.sp.jedit.options.StyleOptionPane,1
jedit-3.2,org.gjt.sp.jedit.pluginmgr.PluginListHandler,1
jedit-3.2,org.gjt.sp.jedit.BeanShellAction,1
jedit-3.2,org.gjt.sp.jedit.View,5
jedit-3.2,org.gjt.sp.jedit.io.VFS,4
jedit-3.2,org.gjt.sp.jedit.gui.RecentFilesMenu,1
jedit-3.2,org.gjt.sp.jedit.gui.OpenWithEncodingMenu,1
jedit-3.2,org.gjt.sp.jedit.search.SearchMatcher,2
jedit-3.2,org.gjt.sp.jedit.browser.BrowserIORequest,5
jedit-3.2,org.gjt.sp.jedit.gui.DockableWindowManager,8
jedit-3.2,org.gjt.sp.jedit.options.ToolBarOptionPane,1
jedit-3.2,org.gjt.sp.jedit.ActionListHandler,2
jedit-3.2,org.gjt.sp.jedit.gui.MarkersMenu,2
jedit-3.2,org.gjt.sp.jedit.browser.VFSFileChooserDialog,4
jedit-3.2,org.gjt.sp.jedit.search.HyperSearchResult,1
jedit-3.2,org.gjt.sp.jedit.gui.HistoryTextField,2
jedit-3.2,org.gjt.sp.jedit.gui.BeanShellErrorDialog,1
jedit-3.2,org.gjt.sp.jedit.options.LoadSaveOptionPane,1
jedit-3.2,org.gjt.sp.jedit.syntax.ParserRuleSet,1
jedit-3.2,org.gjt.sp.jedit.gui.IOProgressMonitor,1
jedit-3.2,org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,1
jedit-3.2,org.gjt.sp.jedit.BufferHistory,1
jedit-3.2,org.gjt.sp.jedit.gui.StatusBar,4
jedit-3.2,org.gjt.sp.jedit.Mode,1
jedit-3.2,org.gjt.sp.jedit.browser.FileCellRenderer,4
jedit-3.2,org.gjt.sp.jedit.TextUtilities,5
jedit-3.2,org.gjt.sp.jedit.JARClassLoader,4
jedit-3.2,org.gjt.sp.jedit.gui.DefaultInputHandler,5
jedit-3.2,org.gjt.sp.jedit.gui.GrabKeyDialog,1
jedit-3.2,org.gjt.sp.jedit.pluginmgr.PluginManager,3
jedit-3.2,org.gjt.sp.jedit.search.SearchBar,3
jedit-3.2,org.gjt.sp.jedit.gui.AboutDialog,2
jedit-3.2,org.gjt.sp.jedit.BeanShell,4
jedit-3.2,org.gjt.sp.jedit.EditServer,4
jedit-3.2,org.gjt.sp.jedit.options.ModeOptionPane,3
jedit-3.2,org.gjt.sp.jedit.gui.OptionsDialog,2
jedit-3.2,org.gjt.sp.jedit.ModeCatalogHandler,1
jedit-3.2,org.gjt.sp.jedit.MiscUtilities,4
jedit-3.2,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,3
jedit-3.2,org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,1
jedit-3.2,org.gjt.sp.jedit.Buffer,25
jedit-3.2,org.gjt.sp.jedit.gui.BufferOptions,6
jedit-3.2,org.gjt.sp.jedit.gui.CompleteWord,1
jedit-3.2,org.gjt.sp.jedit.options.ContextOptionPane,1
jedit-3.2,org.gjt.sp.jedit.io.UrlVFS,1
jedit-3.2,org.gjt.sp.util.WorkThread,1
jedit-3.2,org.gjt.sp.jedit.io.BufferIORequest,9
jedit-3.2,org.gjt.sp.jedit.textarea.Selection,1
jedit-3.2,org.gjt.sp.jedit.syntax.Token,1
jedit-3.2,org.gjt.sp.jedit.textarea.TextAreaPainter,16
jedit-3.2,org.gjt.sp.jedit.Marker,2
jedit-3.2,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,1
jedit-3.2,org.gjt.sp.jedit.io.VFSManager,2
jedit-3.2,org.gjt.sp.jedit.pluginmgr.InstallPluginsDialog,4
jedit-3.2,org.gjt.sp.jedit.gui.TipOfTheDay,2
jedit-3.2,org.gjt.sp.jedit.pluginmgr.PluginList,2
jedit-3.2,org.gjt.sp.jedit.io.FileVFS,6
jedit-3.2,org.gjt.sp.jedit.gui.EnhancedCheckBoxMenuItem,2
jedit-3.2,org.gjt.sp.jedit.jEdit,23
jedit-3.2,org.gjt.sp.jedit.search.RESearchMatcher,4
jedit-3.2,org.gjt.sp.jedit.search.HyperSearchRequest,3
jedit-3.2,org.gjt.sp.jedit.gui.InputHandler,6
jedit-3.2,org.gjt.sp.jedit.search.HyperSearchResults,2
jedit-4.0,org.gjt.sp.jedit.options.ModeOptionPane,1
jedit-4.0,org.gjt.sp.jedit.gui.OptionsDialog,2
jedit-4.0,org.gjt.sp.jedit.options.GeneralOptionPane,1
jedit-4.0,org.gjt.sp.jedit.gui.JCheckBoxList,1
jedit-4.0,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,1
jedit-4.0,org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,1
jedit-4.0,org.gjt.sp.jedit.Buffer,18
jedit-4.0,org.gjt.sp.jedit.JARClassLoader,1
jedit-4.0,org.gjt.sp.jedit.gui.DefaultInputHandler,1
jedit-4.0,org.gjt.sp.jedit.options.EditingOptionPane,1
jedit-4.0,org.gjt.sp.jedit.textarea.JEditTextArea,23
jedit-4.0,org.gjt.sp.jedit.Java14,2
jedit-4.0,org.gjt.sp.jedit.EBMessage,1
jedit-4.0,org.gjt.sp.jedit.search.SearchDialog,1
jedit-4.0,org.gjt.sp.jedit.textarea.FoldVisibilityManager,1
jedit-4.0,org.gjt.sp.jedit.buffer.OffsetManager,7
jedit-4.0,org.gjt.sp.jedit.View,14
jedit-4.0,org.gjt.sp.jedit.io.VFSManager,1
jedit-4.0,org.gjt.sp.jedit.gui.BufferOptions,1
jedit-4.0,org.gjt.sp.jedit.Registers,3
jedit-4.0,org.gjt.sp.jedit.gui.StatusBar,3
jedit-4.0,org.gjt.sp.jedit.Mode,2
jedit-4.0,org.gjt.sp.jedit.TextUtilities,3
jedit-4.0,bsh.EvalError,1
jedit-4.0,org.gjt.sp.jedit.Abbrevs,2
jedit-4.0,org.gjt.sp.jedit.syntax.XModeHandler,3
jedit-4.0,org.gjt.sp.jedit.gui.FloatingWindowContainer,1
jedit-4.0,org.gjt.sp.jedit.syntax.TokenMarker,4
jedit-4.0,org.gjt.sp.jedit.textarea.Selection,1
jedit-4.0,org.gjt.sp.jedit.syntax.Token,1
jedit-4.0,org.gjt.sp.jedit.textarea.TextAreaPainter,2
jedit-4.0,org.gjt.sp.jedit.gui.VariableGridLayout,1
jedit-4.0,org.gjt.sp.jedit.options.GutterOptionPane,1
jedit-4.0,org.gjt.sp.jedit.textarea.ChunkCache,9
jedit-4.0,org.gjt.sp.jedit.syntax.ParserRule,1
jedit-4.0,org.gjt.sp.jedit.browser.BrowserCommandsMenu,2
jedit-4.0,org.gjt.sp.jedit.Autosave,1
jedit-4.0,org.gjt.sp.jedit.gui.CompleteWord,1
jedit-4.0,org.gjt.sp.jedit.gui.PanelWindowContainer,7
jedit-4.0,org.gjt.sp.jedit.print.BufferPrintable,3
jedit-4.0,org.gjt.sp.jedit.ActionSet,3
jedit-4.0,org.gjt.sp.jedit.SettingsReloader,1
jedit-4.0,org.gjt.sp.jedit.jEdit,15
jedit-4.0,org.gjt.sp.jedit.io.FileRootsVFS,2
jedit-4.0,org.gjt.sp.jedit.BufferHistory,1
jedit-4.0,org.gjt.sp.jedit.MiscUtilities,5
jedit-4.0,org.gjt.sp.jedit.textarea.Gutter,2
jedit-4.0,org.gjt.sp.jedit.gui.GrabKeyDialog,1
jedit-4.0,org.gjt.sp.jedit.GUIUtilities,2
jedit-4.0,org.gjt.sp.jedit.EditPane,3
jedit-4.0,org.gjt.sp.jedit.search.SearchBar,2
jedit-4.0,org.gjt.sp.jedit.BeanShell,2
jedit-4.0,org.gjt.sp.jedit.buffer.UndoManager,3
jedit-4.0,org.gjt.sp.jedit.EditAction,2
jedit-4.0,org.gjt.sp.jedit.EditServer,2
jedit-4.0,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,1
jedit-4.0,org.gjt.sp.jedit.options.AppearanceOptionPane,1
jedit-4.0,org.gjt.sp.jedit.options.BrowserOptionPane,1
jedit-4.0,org.gjt.sp.jedit.msg.MultiSelectStatusChanged,1
jedit-4.0,org.gjt.sp.jedit.browser.VFSBrowser,9
jedit-4.0,org.gjt.sp.jedit.browser.BrowserView,4
jedit-4.0,org.gjt.sp.jedit.options.PrintOptionPane,1
jedit-4.0,org.gjt.sp.util.WorkThread,1
jedit-4.0,org.gjt.sp.jedit.Macros,4
jedit-4.0,org.gjt.sp.jedit.search.SearchAndReplace,1
jedit-4.0,org.gjt.sp.jedit.syntax.SyntaxStyle,1
jedit-4.0,org.gjt.sp.jedit.gui.HistoryTextField,1
jedit-4.0,org.gjt.sp.jedit.gui.DockableWindowManager,6
jedit-4.0,org.gjt.sp.jedit.pluginmgr.PluginList,2
jedit-4.0,org.gjt.sp.jedit.options.ToolBarOptionPane,2
jedit-4.0,org.gjt.sp.jedit.browser.VFSFileChooserDialog,6
jedit-4.0,org.gjt.sp.jedit.gui.LogViewer,3
jedit-4.0,org.gjt.sp.jedit.syntax.ParserRuleSet,1
jedit-4.0,org.gjt.sp.jedit.pluginmgr.Roster,1
jedit-4.0,org.gjt.sp.jedit.search.HyperSearchResults,2
jedit-4.1,org.gjt.sp.jedit.gui.GrabKeyDialog,4
jedit-4.1,org.gjt.sp.jedit.GUIUtilities,3
jedit-4.1,org.gjt.sp.jedit.gui.KeyEventWorkaround,4
jedit-4.1,org.gjt.sp.jedit.EditPane,4
jedit-4.1,org.gjt.sp.jedit.options.AbbrevsOptionPane,2
jedit-4.1,org.gjt.sp.jedit.gui.AboutDialog,1
jedit-4.1,org.gjt.sp.jedit.BeanShell,2
jedit-4.1,org.gjt.sp.jedit.buffer.UndoManager,1
jedit-4.1,org.gjt.sp.jedit.buffer.OffsetManager,1
jedit-4.1,org.gjt.sp.jedit.buffer.FoldHandler,1
jedit-4.1,org.gjt.sp.jedit.gui.HistoryModel,2
jedit-4.1,org.gjt.sp.jedit.browser.VFSBrowser,8
jedit-4.1,org.gjt.sp.jedit.options.DockingOptionPane,1
jedit-4.1,org.gjt.sp.jedit.syntax.KeywordMap,1
jedit-4.1,org.gjt.sp.jedit.JARClassLoader,1
jedit-4.1,org.gjt.sp.jedit.browser.BrowserView,4
jedit-4.1,org.gjt.sp.jedit.gui.ErrorListCellRenderer,1
jedit-4.1,org.gjt.sp.jedit.Macros,1
jedit-4.1,org.gjt.sp.jedit.search.BufferListSet,1
jedit-4.1,org.gjt.sp.jedit.search.SearchAndReplace,3
jedit-4.1,org.gjt.sp.jedit.io.VFSManager,1
jedit-4.1,org.gjt.sp.jedit.gui.SplashScreen,2
jedit-4.1,org.gjt.sp.jedit.options.ShortcutsOptionPane,1
jedit-4.1,org.gjt.sp.jedit.browser.BrowserIORequest,2
jedit-4.1,org.gjt.sp.jedit.buffer.BufferIORequest,4
jedit-4.1,org.gjt.sp.jedit.options.ToolBarOptionPane,1
jedit-4.1,org.gjt.sp.jedit.browser.VFSFileChooserDialog,1
jedit-4.1,bsh.NameSpace,1
jedit-4.1,org.gjt.sp.jedit.gui.LogViewer,1
jedit-4.1,org.gjt.sp.jedit.io.FileVFS,4
jedit-4.1,org.gjt.sp.jedit.syntax.ParserRuleSet,1
jedit-4.1,org.gjt.sp.jedit.textarea.ExtensionManager,1
jedit-4.1,org.gjt.sp.jedit.gui.InputHandler,1
jedit-4.1,org.gjt.sp.jedit.pluginmgr.Roster,1
jedit-4.1,org.gjt.sp.jedit.search.HyperSearchResults,3
jedit-4.1,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,1
jedit-4.1,org.gjt.sp.jedit.options.EditingOptionPane,1
jedit-4.1,org.gjt.sp.jedit.textarea.JEditTextArea,15
jedit-4.1,org.gjt.sp.jedit.Java14,9
jedit-4.1,org.gjt.sp.jedit.search.SearchBar,1
jedit-4.1,org.gjt.sp.jedit.search.SearchDialog,7
jedit-4.1,org.gjt.sp.jedit.View,6
jedit-4.1,org.gjt.sp.jedit.io.VFS,1
jedit-4.1,org.gjt.sp.jedit.buffer.BufferChangeAdapter,2
jedit-4.1,org.gjt.sp.jedit.Buffer,10
jedit-4.1,org.gjt.sp.jedit.gui.BufferOptions,2
jedit-4.1,org.gjt.sp.jedit.Registers,1
jedit-4.1,org.gjt.sp.jedit.gui.StatusBar,3
jedit-4.1,org.gjt.sp.jedit.browser.FileCellRenderer,1
jedit-4.1,org.gjt.sp.jedit.help.HelpIndex,1
jedit-4.1,bsh.Interpreter,1
jedit-4.1,org.gjt.sp.jedit.gui.DefaultInputHandler,3
jedit-4.1,org.gjt.sp.jedit.options.ContextOptionPane,1
jedit-4.1,org.gjt.sp.jedit.syntax.XModeHandler,1
jedit-4.1,org.gjt.sp.jedit.gui.FloatingWindowContainer,1
jedit-4.1,org.gjt.sp.jedit.buffer.BufferChangeListener,2
jedit-4.1,org.gjt.sp.jedit.syntax.TokenMarker,2
jedit-4.1,org.gjt.sp.jedit.textarea.Selection,2
jedit-4.1,org.gjt.sp.jedit.textarea.TextAreaPainter,5
jedit-4.1,com.microstar.xml.XmlParser,2
jedit-4.1,org.gjt.sp.util.WorkThreadPool,1
jedit-4.1,org.gjt.sp.jedit.Autosave,3
jedit-4.1,org.gjt.sp.jedit.gui.CompleteWord,5
jedit-4.1,org.gjt.sp.jedit.OperatingSystem,1
jedit-4.1,org.gjt.sp.jedit.gui.PanelWindowContainer,2
jedit-4.1,org.gjt.sp.jedit.gui.DockableWindowManager,5
jedit-4.1,org.gjt.sp.jedit.print.BufferPrintable,1
jedit-4.1,org.gjt.sp.jedit.textarea.ChunkCache,4
jedit-4.1,org.gjt.sp.jedit.gui.BeanShellErrorDialog,2
jedit-4.1,org.gjt.sp.jedit.ActionSet,3
jedit-4.1,org.gjt.sp.jedit.SettingsReloader,1
jedit-4.1,org.gjt.sp.jedit.jEdit,17
jedit-4.1,org.gjt.sp.jedit.io.FileRootsVFS,3
jedit-4.1,org.gjt.sp.jedit.BufferHistory,3
jedit-4.1,org.gjt.sp.jedit.gui.EditAbbrevDialog,1
jedit-4.1,org.gjt.sp.jedit.gui.OptionsDialog,2
jedit-4.1,org.gjt.sp.jedit.buffer.ExplicitFoldHandler,1
jedit-4.1,org.gjt.sp.jedit.MiscUtilities,7
jedit-4.1,org.gjt.sp.jedit.textarea.Gutter,3
jedit-4.2,org.gjt.sp.jedit.textarea.Gutter,1
jedit-4.2,org.gjt.sp.jedit.io.VFS,3
jedit-4.2,org.gjt.sp.jedit.syntax.ParserRule,1
jedit-4.2,org.gjt.sp.jedit.pluginmgr.ManagePanel,1
jedit-4.2,org.gjt.sp.jedit.options.ShortcutsOptionPane,1
jedit-4.2,org.gjt.sp.jedit.gui.FloatingWindowContainer,2
jedit-4.2,org.gjt.sp.jedit.syntax.Token,1
jedit-4.2,org.gjt.sp.jedit.Mode,3
jedit-4.2,org.gjt.sp.jedit.TextUtilities,2
jedit-4.2,org.gjt.sp.jedit.GUIUtilities,4
jedit-4.2,org.gjt.sp.jedit.gui.KeyEventWorkaround,1
jedit-4.2,org.gjt.sp.jedit.search.SearchBar,1
jedit-4.2,org.gjt.sp.jedit.browser.VFSFileChooserDialog,1
jedit-4.2,org.gjt.sp.jedit.gui.JCheckBoxList,1
jedit-4.2,org.gjt.sp.jedit.Registers,1
jedit-4.2,org.gjt.sp.jedit.textarea.TextAreaPainter,1
jedit-4.2,org.gjt.sp.jedit.jEdit,6
jedit-4.2,org.gjt.sp.jedit.search.HyperSearchRequest,6
jedit-4.2,org.gjt.sp.jedit.PluginJAR,2
jedit-4.2,org.gjt.sp.jedit.browser.VFSDirectoryEntryTable,1
jedit-4.2,org.gjt.sp.jedit.syntax.TokenMarker,4
jedit-4.2,org.gjt.sp.jedit.help.HelpViewer,1
jedit-4.2,org.gjt.sp.jedit.textarea.ChunkCache,1
jedit-4.2,org.gjt.sp.jedit.textarea.JEditTextArea,9
jedit-4.2,org.gjt.sp.jedit.pluginmgr.PluginManager,2
jedit-4.2,org.gjt.sp.jedit.textarea.DisplayManager,2
